dataset,gap,window_id,start,MAE_EBM,RMSE_EBM,R2_EBM,CORR_EBM,MAE_AR2,CORR_AR2,MAE_Lin,UNC_mean,arch
chirp,10,0,240,0.2961025834083557,0.3231377899646759,0.6689029932022095,0.953870415687561,0.045663364231586456,0.9951178431510925,0.5671055316925049,0.0954209417104721,tanh_pca
chirp,10,1,149,0.3656066358089447,0.41200336813926697,0.4508480429649353,0.6844197511672974,0.04426245763897896,0.9954912662506104,0.6029084920883179,0.20208008587360382,tanh_pca
chirp,10,2,199,0.4364921450614929,0.48065000772476196,0.4974159598350525,0.8966222405433655,0.05201210826635361,0.9963117241859436,0.7566846609115601,0.11040929704904556,tanh_pca
chirp,10,3,132,0.46249404549598694,0.5416341423988342,0.4564695954322815,0.6762617826461792,0.04860437288880348,0.9974255561828613,0.7547295093536377,0.24952110648155212,tanh_pca
chirp,10,4,155,0.5806007981300354,0.6372224688529968,0.3964909315109253,0.7293422818183899,0.06800819933414459,0.9962455630302429,0.8731831312179565,0.1569325178861618,tanh_pca
chirp,10,5,43,0.5273911356925964,0.6031773090362549,0.48386168479919434,0.7071582078933716,0.02348269149661064,0.9998415112495422,0.834471583366394,0.3230955898761749,tanh_pca
chirp,10,6,6,0.5250059366226196,0.6111239194869995,0.4594510793685913,0.7198039293289185,0.03514088690280914,0.9995739459991455,0.8637102246284485,0.2145995795726776,tanh_pca
chirp,10,7,179,0.4464830756187439,0.49496808648109436,0.29467225074768066,0.7427727580070496,0.08911143243312836,0.9861347079277039,0.7496652007102966,0.12249746173620224,tanh_pca
chirp,10,8,185,0.417989581823349,0.4668459892272949,0.20992982387542725,0.7795509696006775,0.09853310883045197,0.9734688401222229,0.769305408000946,0.09719445556402206,tanh_pca
chirp,10,9,67,0.37027138471603394,0.418465256690979,0.4211084842681885,0.7665708661079407,0.03719072416424751,0.9981341361999512,0.6734122037887573,0.1436077058315277,tanh_pca
chirp,20,0,148,0.43347054719924927,0.4892309308052063,0.230332612991333,0.5934321284294128,0.32835304737091064,0.7195967435836792,0.8116752505302429,0.16439278423786163,tanh_pca
chirp,20,1,145,0.3001796007156372,0.34318941831588745,0.6570897698402405,0.8844631314277649,0.10094430297613144,0.9785270094871521,0.5756179094314575,0.13129779696464539,tanh_pca
chirp,20,2,218,0.5542763471603394,0.6290192604064941,0.21489274501800537,0.5254091620445251,0.4865199625492096,0.6114734411239624,0.9230729341506958,0.16172239184379578,tanh_pca
chirp,20,3,28,0.44228893518447876,0.5085620284080505,0.37810051441192627,0.6836739182472229,0.3261867165565491,0.7927315831184387,0.9832935333251953,0.15657790005207062,tanh_pca
chirp,20,4,208,0.6393572092056274,0.7301877737045288,0.2540786862373352,0.5666313767433167,0.6065660715103149,0.560656726360321,1.1218886375427246,0.1837046891450882,tanh_pca
chirp,20,5,38,0.5859023928642273,0.6467722058296204,0.42191267013549805,0.8555219173431396,0.07257948815822601,0.9979915618896484,0.8177871704101562,0.13593649864196777,tanh_pca
chirp,20,6,158,0.5074984431266785,0.5646095871925354,0.4124608635902405,0.7151395082473755,0.2454012930393219,0.916748046875,0.8258336186408997,0.13206490874290466,tanh_pca
chirp,20,7,179,0.41245922446250916,0.4690297544002533,0.3973191976547241,0.6576781868934631,0.1766098439693451,0.936348557472229,0.6543828248977661,0.10860459506511688,tanh_pca
chirp,20,8,20,0.3852333426475525,0.43800097703933716,0.5268585085868835,0.8120034337043762,0.1461971253156662,0.9683322310447693,0.7068697214126587,0.20210739970207214,tanh_pca
chirp,20,9,84,0.3410887122154236,0.39666667580604553,0.5117025375366211,0.7408186793327332,0.09373202919960022,0.9826571941375732,0.6038154363632202,0.1391785442829132,tanh_pca
chirp,50,0,35,0.6550940871238708,0.7574458122253418,-0.4601041078567505,-0.13584695756435394,0.5741742849349976,0.048346467316150665,0.851490318775177,0.1997326910495758,tanh_pca
chirp,50,1,8,0.6565078496932983,0.7450616359710693,-0.667005181312561,-0.24928541481494904,0.5067086219787598,0.215142160654068,0.6601512432098389,0.1903599202632904,tanh_pca
chirp,50,2,138,0.7159208059310913,0.8043230175971985,-0.4658581018447876,-0.23866930603981018,0.6188449263572693,0.10747866332530975,0.6970342397689819,0.13044486939907074,tanh_pca
chirp,50,3,130,0.6594245433807373,0.7452829480171204,0.048789918422698975,0.2572126090526581,0.600323498249054,0.3758241534233093,0.7758808135986328,0.11641038209199905,tanh_pca
chirp,50,4,63,0.8050165772438049,0.9047428369522095,-0.2793055772781372,-0.09830345213413239,0.6961471438407898,0.21821381151676178,0.8705587983131409,0.15879131853580475,tanh_pca
chirp,50,5,48,0.5737538933753967,0.6354663968086243,0.4406437277793884,0.8725104331970215,0.35279083251953125,0.8883506655693054,0.8237278461456299,0.10157013684511185,tanh_pca
chirp,50,6,142,0.7798519730567932,0.8761938810348511,-0.4355224370956421,-0.26959484815597534,0.6656678915023804,0.05927840620279312,0.9538366794586182,0.12529073655605316,tanh_pca
chirp,50,7,32,0.4343792796134949,0.49338895082473755,0.5460870265960693,0.8601272106170654,0.251755952835083,0.9326876997947693,0.6752387881278992,0.1420195996761322,tanh_pca
chirp,50,8,34,0.6676477789878845,0.7634033560752869,-0.5394803285598755,-0.23644909262657166,0.558091938495636,0.1248989924788475,0.7557029724121094,0.13627570867538452,tanh_pca
chirp,50,9,93,0.5984859466552734,0.690436601638794,-0.45525217056274414,-0.12154453247785568,0.5162605047225952,0.12814931571483612,0.7229021191596985,0.13380685448646545,tanh_pca
