dataset,gap,window_id,start,MAE_EBM,RMSE_EBM,R2_EBM,CORR_EBM,MAE_AR2,CORR_AR2,MAE_Lin,UNC_mean,arch
ecg,50,17,137,0.22264467179775238,0.556077241897583,0.2836531400680542,0.8080964088439941,0.3043982982635498,-0.011428817175328732,0.25202739238739014,0.019324148073792458,tanh_raw
ecg,50,18,9,0.3745499849319458,0.65900057554245,-0.006061911582946777,0.09876830875873566,0.30506470799446106,-0.03153592720627785,0.25202739238739014,0.014372644014656544,tanh_raw
ecg,50,19,25,0.40882202982902527,0.6517601609230042,-0.04424476623535156,-0.06347376108169556,0.2953871190547943,-0.012711177580058575,0.2599281072616577,0.04167927801609039,tanh_raw
ecg,50,20,124,0.3062957525253296,0.6839393973350525,-0.1119154691696167,-0.08597452938556671,0.3413521945476532,-0.014541994780302048,0.25486281514167786,0.04750683158636093,tanh_raw
ecg,50,21,137,0.23361855745315552,0.5421228408813477,0.3022470474243164,0.8296611905097961,0.3329470753669739,-0.014269385486841202,0.2584562599658966,0.025334704667329788,tanh_raw
ecg,50,22,79,0.2903049886226654,0.635288655757904,0.025162994861602783,0.4538978636264801,0.31842243671417236,-0.017579544335603714,0.26253068447113037,0.005564221180975437,tanh_raw
ecg,50,23,93,0.26829734444618225,0.6325634717941284,0.029253602027893066,0.2877388894557953,0.2777157127857208,-0.01115323044359684,0.24684326350688934,0.005771255120635033,tanh_raw
ecg,50,24,34,0.38267216086387634,0.6407566070556641,-0.033245205879211426,-0.044392574578523636,0.2767064571380615,-0.01943693496286869,0.2357470691204071,0.03977777436375618,tanh_raw
ecg,50,25,52,0.30898943543434143,0.652577817440033,-0.014514446258544922,-0.17314769327640533,0.3227883279323578,-0.003053771099075675,0.2696298062801361,0.014715292491018772,tanh_raw
ecg,50,26,76,0.30652308464050293,0.693428635597229,-0.12501072883605957,-0.08419373631477356,0.3264932632446289,-0.011633651331067085,0.2522713541984558,0.04132024198770523,tanh_raw
ecg,50,27,160,0.27685728669166565,0.6547703742980957,0.024964451789855957,0.1856125146150589,0.32412922382354736,-0.027988601475954056,0.2594916820526123,0.019673949107527733,tanh_raw
ecg,50,28,32,0.4212695062160492,0.6751648187637329,-0.036721229553222656,-0.025969915091991425,0.323235422372818,-0.010824748314917088,0.2594916820526123,0.033330608159303665,tanh_raw
ecg,50,29,40,0.2941610813140869,0.6331472992897034,0.0010249614715576172,0.05594802647829056,0.2991482615470886,-0.020854128524661064,0.2557583749294281,0.008364205248653889,tanh_raw
ecg,50,30,116,0.20735317468643188,0.5369483232498169,0.30000317096710205,0.8205622434616089,0.29174351692199707,-0.014664484187960625,0.24315716326236725,0.026832452043890953,tanh_raw
ecg,50,31,55,0.2702179551124573,0.6288625001907349,0.01046663522720337,0.28880372643470764,0.30004578828811646,-0.02448839694261551,0.24951891601085663,0.0020235455594956875,tanh_raw
ecg,50,32,131,0.25785720348358154,0.6010398864746094,0.12948238849639893,0.42489033937454224,0.32829102873802185,-0.017319699749350548,0.24442820250988007,0.01792270503938198,tanh_raw
ecg,50,33,3,0.41250377893447876,0.6563180088996887,-0.03800523281097412,0.04370645806193352,0.3282265067100525,-0.01680786721408367,0.24442820250988007,0.04250594601035118,tanh_raw
ecg,50,34,153,0.25720661878585815,0.6079474091529846,0.11863231658935547,0.3949361741542816,0.3133922815322876,-0.011619547381997108,0.2562221586704254,0.018107980489730835,tanh_raw
