dataset,gap,window_id,start,MAE_EBM,RMSE_EBM,R2_EBM,CORR_EBM,MAE_AR2,CORR_AR2,MAE_Lin,UNC_mean,arch
ecg,20,54,48,0.5389972925186157,1.03705632686615,-0.08891010284423828,-0.26630452275276184,0.6416484117507935,-0.040811169892549515,0.5070710182189941,0.043981797993183136,lsm_rates
ecg,20,55,47,0.506371796131134,1.022909164428711,-0.10513603687286377,-0.4772120714187622,0.6097317934036255,0.04700550436973572,0.48879948258399963,0.055418867617845535,lsm_rates
ecg,20,56,165,0.34876319766044617,0.5087891221046448,0.7241869568824768,0.917780876159668,0.5789586305618286,0.08119618892669678,0.47763460874557495,0.3990028202533722,lsm_rates
ecg,20,57,37,0.6326571702957153,0.9564428925514221,0.025330841541290283,0.19603008031845093,0.5790337920188904,0.07083003968000412,0.47763460874557495,0.047414958477020264,lsm_rates
ecg,20,58,107,0.5187235474586487,1.0119246244430542,-0.07560312747955322,0.1513669341802597,0.5947661995887756,0.06084814667701721,0.4951876699924469,0.015758002176880836,lsm_rates
ecg,20,59,175,0.5460880994796753,0.8373463153839111,0.2618486285209656,0.5167468786239624,0.6212586164474487,0.024683179333806038,0.503510594367981,0.2694271504878998,lsm_rates
ecg,20,60,47,0.5403674244880676,1.0147883892059326,-0.08414196968078613,-0.397866427898407,0.6214710474014282,-0.02367294579744339,0.503510594367981,0.05147356912493706,lsm_rates
ecg,20,61,53,0.5104576945304871,1.0217655897140503,-0.13011407852172852,-0.27345412969589233,0.6002190709114075,0.017756571993231773,0.5000101327896118,0.05714299529790878,lsm_rates
ecg,20,62,138,0.3420577645301819,0.5333049893379211,0.7091020941734314,0.9172050952911377,0.5937742590904236,0.05402257293462753,0.531157374382019,0.3905576169490814,lsm_rates
ecg,20,63,10,0.6344653367996216,0.9865691661834717,0.004493057727813721,0.14243972301483154,0.5939571857452393,0.03649245947599411,0.531157374382019,0.052765198051929474,lsm_rates
ecg,20,64,170,0.3215184509754181,0.49434688687324524,0.7374901175498962,0.9170698523521423,0.5920895934104919,0.1248367428779602,0.49915042519569397,0.41465669870376587,lsm_rates
ecg,20,65,114,0.5365965366363525,1.0379527807235718,-0.13393354415893555,-0.2953949570655823,0.5898295640945435,-0.007223225198686123,0.4931575357913971,0.01084932591766119,lsm_rates
ecg,20,66,131,0.5427947640419006,1.0058960914611816,-0.09892940521240234,-0.48003846406936646,0.6162660717964172,-0.0035924932453781366,0.49457067251205444,0.03545800969004631,lsm_rates
ecg,20,67,148,0.44713157415390015,0.6878725290298462,0.5089792013168335,0.7462393045425415,0.5991020798683167,0.020747773349285126,0.4984455108642578,0.33880871534347534,lsm_rates
ecg,20,68,20,0.6489397883415222,0.9756318926811218,0.012229740619659424,0.11771520972251892,0.5991453528404236,0.010545849800109863,0.4984455108642578,0.02583499625325203,lsm_rates
