dataset,gap,window_id,start,MAE_EBM,RMSE_EBM,R2_EBM,CORR_EBM,MAE_AR2,CORR_AR2,MAE_Lin,UNC_mean,arch
ecg,10,0,53,0.9865198135375977,1.499086618423462,-0.3965057134628296,0.2572520971298218,0.9780952334403992,0.15387794375419617,0.991486668586731,0.19294504821300507,tanh_pca
ecg,10,1,70,1.0533572435379028,1.5611064434051514,-0.46589720249176025,-0.07273422181606293,1.0250517129898071,0.353258341550827,1.0274240970611572,0.18261629343032837,tanh_pca
ecg,10,2,164,1.0364148616790771,1.5076632499694824,-0.40004444122314453,-0.036655738949775696,1.0101288557052612,-0.081575408577919,1.0065456628799438,0.1493406891822815,tanh_pca
ecg,10,3,112,1.014529824256897,1.5639584064483643,-0.4319957494735718,0.29586049914360046,0.9574877023696899,-0.1344400942325592,0.9905315637588501,0.16768544912338257,tanh_pca
ecg,10,4,59,1.008953332901001,1.543455958366394,-0.4654494524002075,-0.08043272793292999,0.9417179226875305,0.1333751380443573,0.9596951603889465,0.1794208586215973,tanh_pca
ecg,10,5,161,0.8228806257247925,1.0598465204238892,0.32107144594192505,0.6521718502044678,0.9613601565361023,0.17501437664031982,1.0352461338043213,0.6744782328605652,tanh_pca
ecg,10,6,33,0.9341293573379517,1.2907967567443848,-0.007056593894958496,0.5229548811912537,0.9547193646430969,0.35283946990966797,1.0352461338043213,0.11857222020626068,tanh_pca
ecg,10,7,52,1.0249545574188232,1.518153190612793,-0.3889658451080322,-0.037049002945423126,0.9817485809326172,0.3845987915992737,1.0284199714660645,0.25980424880981445,tanh_pca
ecg,10,8,148,0.8630825877189636,1.1315100193023682,0.2256571650505066,0.542267918586731,0.9384809732437134,0.3103296756744385,1.0010497570037842,0.4248565137386322,tanh_pca
ecg,10,9,20,0.9404543042182922,1.3885366916656494,-0.16608750820159912,0.35579103231430054,0.9422805905342102,0.23514053225517273,1.0010497570037842,0.0653562992811203,tanh_pca
ecg,10,10,44,1.0443928241729736,1.5649335384368896,-0.5161787271499634,0.49176543951034546,0.9471737742424011,-0.045054320245981216,0.9965078234672546,0.12416861951351166,tanh_pca
ecg,10,11,136,0.9861036539077759,1.5121986865997314,-0.34154605865478516,0.32011446356773376,0.9856148958206177,0.38979122042655945,1.0223727226257324,0.15031449496746063,tanh_pca
ecg,10,12,8,0.9811719059944153,1.3408278226852417,-0.05471193790435791,0.3977122902870178,0.9929319620132446,0.2808263599872589,1.0223727226257324,0.16424766182899475,tanh_pca
ecg,10,13,101,1.0241954326629639,1.5644508600234985,-0.3868812322616577,-0.14240926504135132,0.956800103187561,0.14618416130542755,1.018674612045288,0.4478151798248291,tanh_pca
ecg,10,14,120,1.0040836334228516,1.5380786657333374,-0.41327130794525146,0.38347142934799194,0.9538291096687317,0.06933310627937317,0.9969496726989746,0.16600587964057922,tanh_pca
ecg,10,15,133,1.0560483932495117,1.5565950870513916,-0.40745770931243896,-0.3159904181957245,1.0296714305877686,0.39568984508514404,1.0316240787506104,0.2121962308883667,tanh_pca
ecg,10,16,75,1.0144689083099365,1.532554268836975,-0.4243590831756592,0.0030777903739362955,0.9842883348464966,0.29813331365585327,1.0014803409576416,0.12076696008443832,tanh_pca
ecg,10,17,157,0.7645902037620544,0.9722513556480408,0.4445679783821106,0.8540837168693542,0.9499903917312622,0.35580530762672424,1.0125298500061035,0.854202151298523,tanh_pca
ecg,10,18,29,0.9219334721565247,1.3682291507720947,-0.09999692440032959,0.4399869441986084,0.9497319459915161,0.31505656242370605,1.0125298500061035,0.31231528520584106,tanh_pca
ecg,10,19,45,1.0085885524749756,1.5214779376983643,-0.438183069229126,0.5142045021057129,0.9489763975143433,0.14397068321704865,0.9766092300415039,0.12096454948186874,tanh_pca
ecg,10,20,144,0.9934191703796387,1.5327386856079102,-0.4037894010543823,-0.4819595217704773,0.9703483581542969,0.288347065448761,0.9923335909843445,0.2618480622768402,tanh_pca
ecg,10,21,16,0.9573305249214172,1.3418692350387573,-0.07593536376953125,0.25840774178504944,0.9781008958816528,0.10761529207229614,0.9923335909843445,0.1127324253320694,tanh_pca
ecg,10,22,99,1.0153274536132812,1.543060064315796,-0.4602431058883667,-0.8192896842956543,0.9889557957649231,0.06050315871834755,1.0053374767303467,0.15656086802482605,tanh_pca
ecg,10,23,113,1.0051989555358887,1.5398406982421875,-0.45004379749298096,0.21028639376163483,0.9477189779281616,-0.1466130018234253,0.9760578870773315,0.23130300641059875,tanh_pca
ecg,10,24,54,0.9678574800491333,1.511794924736023,-0.4402885437011719,0.30092981457710266,0.8860886693000793,0.4143969714641571,0.946820855140686,0.11999610811471939,tanh_pca
ecg,10,25,72,1.0323468446731567,1.5481809377670288,-0.47654855251312256,-0.1122724860906601,0.9519587755203247,0.20588865876197815,1.0095679759979248,2.018597364425659,tanh_pca
ecg,10,26,96,1.012459397315979,1.5590710639953613,-0.45892608165740967,0.06327355653047562,0.9421817660331726,-0.0016706690657883883,0.9896750450134277,0.15961401164531708,tanh_pca
ecg,10,27,180,1.210817575454712,1.4605151414871216,-0.2446763515472412,-0.008984057232737541,0.9933772087097168,0.04386792331933975,1.0435577630996704,0.7343543767929077,tanh_pca
ecg,10,28,52,1.0474693775177002,1.5695310831069946,-0.4374215602874756,0.17342369258403778,0.9848855137825012,0.22371816635131836,1.0435577630996704,0.15540817379951477,tanh_pca
ecg,10,29,60,0.9967708587646484,1.5291860103607178,-0.4704636335372925,0.150109201669693,0.9569239616394043,0.15764211118221283,0.9685689210891724,0.2630344033241272,tanh_pca
ecg,10,30,136,0.7456156015396118,0.9145733714103699,0.48292654752731323,0.8804696798324585,0.9360902905464172,0.15507614612579346,0.9718755483627319,0.9373138546943665,tanh_pca
ecg,10,31,8,0.9408048391342163,1.3327727317810059,-0.09806311130523682,0.3060871362686157,0.9379141926765442,0.10782777518033981,0.9718755483627319,0.1567959040403366,tanh_pca
ecg,10,32,151,0.9745137095451355,1.2040276527404785,0.1280285120010376,0.3711969554424286,0.9530218839645386,0.2758643627166748,0.9793329238891602,0.7497071623802185,tanh_pca
ecg,10,33,23,0.9214328527450562,1.3028110265731812,-0.02092111110687256,0.4352501928806305,0.9525197744369507,0.29117101430892944,0.9793329238891602,0.15330272912979126,tanh_pca
ecg,10,34,173,0.9993515014648438,1.2516186237335205,0.0402836799621582,0.28389063477516174,0.9961700439453125,-0.027291612699627876,0.9987794160842896,0.8203193545341492,tanh_pca
ecg,10,35,117,0.9589579701423645,1.4674768447875977,-0.397322416305542,-0.6908770203590393,0.9437485933303833,0.2726309895515442,0.9453306198120117,0.083449587225914,tanh_pca
ecg,10,36,130,1.178034782409668,1.43712317943573,-0.26990723609924316,-0.1876889020204544,0.9733227491378784,0.07396882772445679,0.9654175639152527,0.8667984008789062,tanh_pca
ecg,10,37,71,1.038574457168579,1.547206997871399,-0.4037061929702759,0.13459038734436035,1.033079743385315,0.14357125759124756,1.028121829032898,0.08695772290229797,tanh_pca
ecg,10,38,13,0.9426183700561523,1.3535690307617188,-0.10825443267822266,0.14907589554786682,0.9357093572616577,-0.03317637741565704,0.9838627576828003,0.1626969277858734,tanh_pca
ecg,10,39,89,0.9914644360542297,1.5173065662384033,-0.4465522766113281,-0.5723191499710083,0.9310266375541687,0.12083858996629715,0.9809630513191223,0.11391668021678925,tanh_pca
ecg,10,40,164,0.8217271566390991,1.0384427309036255,0.3151206374168396,0.6290568709373474,0.9565413594245911,0.24739797413349152,0.9716478586196899,0.6716331243515015,tanh_pca
ecg,10,41,103,1.0174732208251953,1.5498967170715332,-0.4511902332305908,-0.7330664396286011,0.9477901458740234,0.21925882995128632,1.0066945552825928,0.1023450493812561,tanh_pca
ecg,10,42,109,0.9515517354011536,1.4991899728775024,-0.45014965534210205,-0.7077847719192505,0.9224534034729004,-0.1561262309551239,0.9324398040771484,0.5342048406600952,tanh_pca
ecg,10,43,50,0.9437028765678406,1.4705471992492676,-0.40055906772613525,0.19781924784183502,0.9273303151130676,0.14718937873840332,0.9374144673347473,0.10813726484775543,tanh_pca
ecg,10,44,132,0.7643317580223083,0.9267895221710205,0.4239341616630554,0.7354366779327393,0.9313124418258667,0.2392006367444992,0.9410969614982605,0.38169562816619873,tanh_pca
ecg,10,45,72,0.9753471612930298,1.4942554235458374,-0.3899991512298584,0.08945407718420029,0.9451799392700195,0.09810908883810043,0.9760545492172241,0.11731509864330292,tanh_pca
ecg,10,46,10,0.936558723449707,1.3308967351913452,-0.0754004716873169,0.3272959589958191,0.9519078135490417,0.1741531640291214,1.0108728408813477,0.16049276292324066,tanh_pca
ecg,10,47,158,0.7293439507484436,0.8699840903282166,0.5101357102394104,0.8632100224494934,0.9263272285461426,0.25448527932167053,0.9270577430725098,0.7512854933738708,tanh_pca
ecg,10,48,30,0.9113706350326538,1.2645412683486938,-0.034949541091918945,0.38418257236480713,0.9223821759223938,0.297259658575058,0.9270577430725098,0.6568289399147034,tanh_pca
ecg,10,49,48,1.0394279956817627,1.5309635400772095,-0.49788200855255127,0.09936293959617615,0.9403204917907715,0.5655884742736816,1.0070953369140625,0.10309475660324097,tanh_pca
ecg,10,50,65,1.0079069137573242,1.5118707418441772,-0.4890693426132202,-0.2950890064239502,0.9762117266654968,0.30236726999282837,0.9821699261665344,0.5312337279319763,tanh_pca
ecg,10,51,157,0.7629222273826599,0.9798540472984314,0.42516958713531494,0.8265095353126526,1.0009324550628662,-0.18285059928894043,1.0018813610076904,0.7162266373634338,tanh_pca
ecg,10,52,29,1.019187092781067,1.4019932746887207,-0.17681658267974854,-0.1334308683872223,1.0043796300888062,-0.25231945514678955,1.0018813610076904,0.10181615501642227,tanh_pca
ecg,10,53,114,1.039955973625183,1.5607982873916626,-0.38940393924713135,-0.1648421287536621,1.0526936054229736,-0.06454262882471085,1.0314990282058716,0.19804570078849792,tanh_pca
ecg,10,54,53,0.9863030314445496,1.5072888135910034,-0.35213470458984375,0.11829555034637451,0.9780052900314331,0.3185414969921112,0.980486273765564,0.22689738869667053,tanh_pca
