dataset,gap,window_id,start,MAE_EBM,RMSE_EBM,R2_EBM,MAE_AR2,MAE_Lin,UNC_mean,arch
ecg,10,29,60,0.9709632992744446,1.4276008605957031,-0.28158438205718994,0.9569239616394043,0.9685689210891724,0.026191582903265953,softsign_raw
ecg,10,30,136,0.8016101717948914,1.21957528591156,0.08054101467132568,0.9360902905464172,0.9718755483627319,0.06985069066286087,softsign_raw
ecg,10,31,8,0.9225361943244934,1.3572094440460205,-0.13869869709014893,0.9379141926765442,0.9718755483627319,0.00793772004544735,softsign_raw
ecg,10,32,151,0.9809426069259644,1.3262728452682495,-0.05802297592163086,0.9530218839645386,0.9793329238891602,0.0363185741007328,softsign_raw
ecg,10,33,23,0.9473759531974792,1.3285871744155884,-0.06171858310699463,0.9525197744369507,0.9793329238891602,0.013452981598675251,softsign_raw
ecg,10,34,173,0.9422998428344727,1.3292341232299805,-0.0824350118637085,0.9961700439453125,0.9987794160842896,0.037442103028297424,softsign_raw
ecg,10,35,117,0.9609472155570984,1.3950762748718262,-0.2628450393676758,0.9437485933303833,0.9453306198120117,0.019815795123577118,softsign_raw
ecg,10,36,130,1.073283076286316,1.428879737854004,-0.2553805112838745,0.9733227491378784,0.9654175639152527,0.05222586914896965,softsign_raw
ecg,10,37,71,1.0418270826339722,1.4779051542282104,-0.2807738780975342,1.033079743385315,1.028121829032898,0.007171773351728916,softsign_raw
ecg,10,38,13,0.9170738458633423,1.3601784706115723,-0.11910414695739746,0.9357093572616577,0.9838627576828003,0.010939618572592735,softsign_raw
ecg,10,39,89,0.9631909132003784,1.4332709312438965,-0.2907557487487793,0.9310266375541687,0.9809630513191223,0.027666589245200157,softsign_raw
ecg,10,40,164,0.865944504737854,1.233507752418518,0.03365391492843628,0.9565413594245911,0.9716478586196899,0.033848363906145096,softsign_raw
ecg,10,41,103,0.9751944541931152,1.4756733179092407,-0.3155254125595093,0.9477901458740234,1.0066945552825928,0.023820901289582253,softsign_raw
ecg,10,42,109,0.922423243522644,1.4180183410644531,-0.29736781120300293,0.9224534034729004,0.9324398040771484,0.03343840315937996,softsign_raw
ecg,10,43,50,0.9408484697341919,1.3911058902740479,-0.25332558155059814,0.9273303151130676,0.9374144673347473,0.009748853743076324,softsign_raw
ecg,10,44,132,0.8258384466171265,1.1584053039550781,0.10002392530441284,0.9313124418258667,0.9410969614982605,0.05510079860687256,softsign_raw
ecg,10,45,72,0.9630440473556519,1.4299647808074951,-0.27296221256256104,0.9451799392700195,0.9760545492172241,0.01927942968904972,softsign_raw
ecg,10,46,10,0.9415584802627563,1.3455314636230469,-0.09918105602264404,0.9519078135490417,1.0108728408813477,0.008059804327785969,softsign_raw
ecg,10,47,158,0.8135462999343872,1.144127368927002,0.15276890993118286,0.9263272285461426,0.9270577430725098,0.03147634491324425,softsign_raw
ecg,10,48,30,0.9244613647460938,1.266754150390625,-0.038575053215026855,0.9223821759223938,0.9270577430725098,0.008337408304214478,softsign_raw
ecg,10,49,48,0.9965673685073853,1.4300639629364014,-0.3069497346878052,0.9403204917907715,1.0070953369140625,0.014170226640999317,softsign_raw
ecg,10,50,65,0.9838802218437195,1.3882819414138794,-0.2555701732635498,0.9762117266654968,0.9821699261665344,0.036912523210048676,softsign_raw
ecg,10,51,157,0.9060972332954407,1.2339329719543457,0.08840888738632202,1.0009324550628662,1.0018813610076904,0.034381166100502014,softsign_raw
ecg,10,52,29,0.998832106590271,1.3618865013122559,-0.11044943332672119,1.0043796300888062,1.0018813610076904,0.012988981790840626,softsign_raw
ecg,10,53,114,1.0421830415725708,1.4390512704849243,-0.18110215663909912,1.0526936054229736,1.0314990282058716,0.03904469683766365,softsign_raw
ecg,10,54,53,1.0081435441970825,1.4353129863739014,-0.2260838747024536,0.9780052900314331,0.980486273765564,0.032439570873975754,softsign_raw
ecg,10,55,52,0.9548584818840027,1.4179059267044067,-0.27537596225738525,0.934238612651825,0.9437518119812012,0.04274763539433479,softsign_raw
ecg,10,56,170,0.7992174029350281,1.1823965311050415,0.1095888614654541,0.9469922184944153,0.926633358001709,0.04511459916830063,softsign_raw
ecg,10,57,42,0.9470894932746887,1.4275355339050293,-0.2978905439376831,0.9460678100585938,0.926633358001709,0.008991100825369358,softsign_raw
ecg,10,58,112,0.935771644115448,1.4247380495071411,-0.2929396629333496,0.9514009356498718,0.9557749629020691,0.04105253890156746,softsign_raw
ecg,10,59,180,0.8941612243652344,1.275761604309082,-0.035459041595458984,0.9049073457717896,0.9742954969406128,0.04202752560377121,softsign_raw
ecg,10,60,52,0.9606276750564575,1.403059482574463,-0.2524087429046631,0.8994072675704956,0.9742954969406128,0.047959331423044205,softsign_raw
ecg,10,61,58,0.9794580340385437,1.3991698026657104,-0.27043116092681885,0.9531901478767395,0.9662731289863586,0.03502313792705536,softsign_raw
ecg,10,62,143,0.8534951210021973,1.2171205282211304,0.07825523614883423,0.9763066172599792,1.018635630607605,0.04707048088312149,softsign_raw
ecg,10,63,15,0.9459273219108582,1.366795539855957,-0.16238665580749512,0.9749846458435059,1.018635630607605,0.01348073035478592,softsign_raw
ecg,10,64,175,0.8537676930427551,1.1710172891616821,0.12236076593399048,0.9813764691352844,0.9829248189926147,0.04335618391633034,softsign_raw
ecg,10,65,119,0.9632282257080078,1.4210820198059082,-0.2805030345916748,0.9600964784622192,0.9700444936752319,0.011949926614761353,softsign_raw
